,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
78,"Like a phoenix rising from the ashes.
The sorrow, pain,experienced. Then got Covid delta,after only one shot of Jan… https://t.co/toNmYvDItI",2022-03-30 16:54:24,1509212457297924098,MadsFredrik,,,0,0,en,Twitter for Android,,,False
79,"@AlessioUrban remember this lying CCP BS.  time to indict CCP for $1T+ damages and get to the bottom of this thing
https://t.co/YPeNWv82nN",2022-03-30 16:54:24,1509212457063137280,gloconic,,,0,0,en,Twitter Web App,1509078290165870592,3027970893,False
80,@Lalagarciart @franzipol @fantarchi @GeorgeSolost @ModestMentalist @KunstlochNFT @GreenCrypto11 @Dosir14… https://t.co/xUzkk032C4,2022-03-30 16:54:24,1509212456274604036,sakehqueen,,,0,1,en,Twitter for iPad,1509188656124342280,1446722652048080898,False
81,"Delta Airlines flight #DAL936 spotted at 11,700 feet! https://t.co/GGKp14R2fD",2022-03-30 16:54:20,1509212439463694341,laxradar,,,0,0,en,Raspberry Pi - ADS-B Receiver,,,False
82,"That was how Nigeria Federal Republic was conceived, institutionalized and operated until 1966. Military coup and c… https://t.co/S7h9ADAews",2022-03-30 16:54:14,1509212415036207107,fortuneamadi16,,,0,0,en,Twitter for Android,,,True
83,@eggplant1958 @MeetJess @Curmudgeon56 What is it about then? Personally I was very scared when Delta was the domina… https://t.co/KR6DKYNz5w,2022-03-30 16:54:11,1509212404588199952,Nilla60643474,,,0,0,en,Twitter for iPhone,1509204023148130304,1537461391,False
84,"RT @TNSenateDems: BREAKING: Republicans advanced a statewide ban on all Delta 8 and similar hemp-derived products. On a vote of 6-3, SB1904…",2022-03-30 16:54:10,1509212397394833410,IndyExecFBO,,,31,0,en,Twitter for iPhone,,,False
85,Na PH people de push Niger Delta the most because na the only identity dem get. Everytime they are dragging the who… https://t.co/UL35b5SQZK,2022-03-30 16:54:08,1509212390445006849,heavenlyroot,,,0,0,en,Twitter for Android,,,False
86,@oddom_vong @AmericanAir @united @Delta I believe so,2022-03-30 16:54:07,1509212388717117440,thechrisflyer,,,0,1,en,Twitter Web App,1509194218258026504,327978177,False
87,"Delta / KLM Royal Dutch: Washington D.C. – Cape Town, South Africa. $700. Roundtrip, including all Taxes

A good sa… https://t.co/wCivCQCZiu",2022-03-30 16:54:07,1509212387429257223,lcap_io,,,0,0,en,SmmBox,,,False
88,"RT @marcozagara: ""CITADEL"" is now available on @foundation, as the second piece of my ""Other Worlds"" collection 🪐

→ https://t.co/iyuvOFstu…",2022-03-30 16:53:58,1509212350561529856,badass_delta,,,121,0,en,Twitter for Android,,,False
89,"RT @TNSenateDems: BREAKING: Republicans advanced a statewide ban on all Delta 8 and similar hemp-derived products. On a vote of 6-3, SB1904…",2022-03-30 16:53:56,1509212341807861766,CltrotLyn,,,31,0,en,Twitter for iPad,,,False
90,"RT @cbcnewsbc: Suspect charged in connection with homicide in Delta 

https://t.co/QaB2kjem7f",2022-03-30 16:53:54,1509212332131422209,samcharms68,,,1,0,en,Twitter for iPhone,,,False
91,"RT @sandiesideup: @MediumSizeMeech Google Anthony Anderson, there is enough there to warrant a divorce.",2022-03-30 16:53:46,1509212296891015181,delt_delta,,,16,0,en,Twitter for iPhone,,,False
92,"RT @AusterityAirli1: Delta Air Lines Boeing 757-26D N900PC holding short, whilst stablemate N681DA arrives from Atlanta in to Eagle (Vail /…",2022-03-30 16:53:39,1509212270081056776,yra197127,,,6,0,en,Twitter Web App,,,False
93,"RT @TheNWFL: NWFL Premiership 2022| Week 13| Live Scores Update| Kafayat Bashir With A Brace!

📍Naija Ratels 0 Confluence Queens 1

📍Edo Qu…",2022-03-30 16:53:27,1509212218960850946,BIGGYBOSS_sport,,,3,0,en,Twitter for Android,,,False
94,"RT @mattkoonmusic: Hey @Delta you cancelled my flight last weekend, snd told me I’d be getting a full refund in 7 days. I have asked on pho…",2022-03-30 16:53:26,1509212214405869571,claimcompanies,,,2,0,en,Flight Claim Companies com,,,True
95,"Hi Friends, be sure to attend this great presentation by Dr. Rao on PI3K delta inhibitor at @ClinImmSoc Our thanks… https://t.co/SxUQythdkP",2022-03-30 16:53:19,1509212184437534730,Info4PI,,,0,0,en,Twitter Web App,,,True
96,"@Socialoutcast49 to run an airline that from its inception was known  would lose $million$

there wasn't a demand p… https://t.co/aPdgoeUwzR",2022-03-30 16:53:12,1509212155022774274,ErikAamot,,,0,0,en,Twitter Web App,1509195096847179776,1312468938853412865,False
97,"JUST LISTED by RE/MAX Westcoast
$1,499,000 house, 4 bd, 3 ba, 2476 sqft, built 1959.
4884 45 Avenue, #Delta BC, Lad… https://t.co/LfkwX6weQV",2022-03-30 16:53:09,1509212143022841858,BestCornerCa,,,0,0,en,BestCornerCa,,,False
98,"Usually fly south west, and I’ve never had any issues. First time flying delta today, and it just seems to be problem after problem today…",2022-03-30 16:53:06,1509212131740299273,JoeO_RN,,,0,0,en,Twitter for iPhone,,,False
99,"@timosilver @Mrchinazorduru1 @OgbeniDipo This excuse doesn't justify anything please. Look at Delta, Rivers oya now look at Imo.",2022-03-30 16:52:59,1509212100136259587,Ayotomiiiii,,,0,0,en,Twitter for Android,1509207389186232320,125936922,False
