,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
10,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 10:46:09,1509119784285319169,airbagmoments,,,66,0,en,Twitter for iPad,,,False
11,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-30 10:33:14,1509116532814761989,torderamh,,,0,0,en,Twitter for Android,,,False
12,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-30 10:33:07,1509116505182687234,torderamh,,,3,0,en,Twitter for Android,,,False
13,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-30 10:32:53,1509116446328209412,torderamh,,,4,0,en,Twitter for Android,,,False
14,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 10:31:09,1509116011915751426,MEEKSVS,,,66,0,en,Twitter for iPhone,,,False
15,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 10:07:44,1509110117819629571,Wisterias20,,,66,0,en,Twitter for iPhone,,,False
16,"#Covid_19 
@YZYau @hamzaish 
Avoid fake Narrations about the Covid19 Vaccines",2022-03-30 09:48:20,1509105235494588417,barauazare,,"Azare, Nigeria",0,0,en,Twitter for Android,,,False
17,"RT @the_hindu: During the #COVID19 pandemic, incidents of substandard and falsified medical products increased by almost 47% from 2020 to 2…",2022-03-30 09:39:54,1509103112363020291,KBiotechexpress,,,9,0,en,Twitter for Android,,,False
18,"Covid19 NEWS: The injections, lies, propaganda and fake news continues. Once again Israel is involved. Can those 's… https://t.co/kRxvQYDUXs",2022-03-30 09:32:20,1509101207075397639,TapasEvents,,,0,0,en,Twitter Web App,,,True
19,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 09:16:44,1509097282607759361,Blink2XAmerica,,,66,0,en,Twitter for iPhone,,,False
20,"AI-Based Forensic Probe To Identify Fake Vaccine Scam | by Awes Faghi Elmi | Aug, 2021 | @Scientya_blog - via… https://t.co/yIuzGyGiS4",2022-03-30 08:31:20,1509085856371515396,YIbnM,,,0,1,en,Penname,,,False
21,A recent ONS report found an estimated 5.1 million fraud offences were committed in England and Wales during 2021.… https://t.co/otlAhDwmdx,2022-03-30 07:57:00,1509077216461828103,kentprotect,,,0,1,en,ContentCal Studio,,,False
22,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:26:51,1509069629217456130,ace_kaden,,,66,0,en,Twitter for Android,,,False
23,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:24:48,1509069111820644354,JessicaRameyGil,,,66,0,en,Twitter for Android,,,False
24,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:02:56,1509063610047340544,Hoezo513,,,66,0,en,Twitter for Android,,,False
25,COVID19 is fake,2022-03-30 06:58:16,1509062438297112576,covid_paranoia,,,0,0,en,"Cheap Bots, Done Quick!",,,False
26,"@ICFJ @RanaAyyub @DoughtyStIntl @IBAHRI She is accused of crores of amount collected in the name of #COVID19 

Jour… https://t.co/Mnu75xgcZk",2022-03-30 06:56:11,1509061912587235329,JaganSanatan,,,0,0,en,Twitter for Android,1508838918640316416,17808151,False
27,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:58:06,1509032194811039745,lauraapollo,,,66,0,en,Twitter for Android,,,False
28,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:51:45,1509030595472637954,DESelv,,,66,0,en,Twitter for iPhone,,,False
29,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:49:25,1509030009528332288,artisteashlei,,,66,0,en,Twitter for iPhone,,,False
30,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:47:04,1509029417061957635,NovelSci,,,66,0,en,Twitter Web App,,,False
31,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-30 03:55:48,1509016518176219136,rytweeter,,,40,0,en,Twitter for Android,,,False
32,"RT @HousatonicLive: Kilbourn knew McNamara

Which means she probably knew the Bronx Zoo bird deaths from West Nile was fake ...

.. Just li…",2022-03-30 02:28:18,1508994498105425929,IfItLooksLikeA1,,,4,0,en,Twitter for iPad,,,False
33,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 02:03:01,1508988135790845963,Gordarnit,,,66,0,en,Twitter Web App,,,False
34,"@shannonsharpeee @ShannonSharpe Since Will Smith out her ATTACKING people. 
I would love to see Will Smith slap Sha… https://t.co/cZCt3DKEkF",2022-03-30 01:51:02,1508985120191037450,GurlThatj,,,0,0,en,Twitter Web App,1508455142969937923,918207822,False
35,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 01:17:03,1508976565643849733,janfromthebruce,,,66,0,en,Twitter for Android,,,False
36,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 23:33:44,1508950563924312066,ksbrooker,,,66,0,en,Twitter for iPhone,,,False
37,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 23:17:37,1508946510339362823,SonicSnafu,,,66,0,en,Twitter Web App,,,False
38,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:49:29,1508939429188055042,ShellWatTheHell,,,66,0,en,Twitter for iPhone,,,False
39,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:40:55,1508937275970777092,BellaSwannBooks,,,66,0,en,Twitter for iPad,,,False
40,"@ASoftstar Stupid people, women with PMS, crooked governments, immorality constantly on the decline, Biden isn't th… https://t.co/ojqzZnLTqd",2022-03-29 22:32:31,1508935158916784132,LennardWebber1,,,0,0,en,Twitter for Android,1508918876704153605,1290479032308338692,False
41,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:20:42,1508932185520107521,Seriouslytwist3,,,66,0,en,Twitter Web App,,,False
42,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:49:29,1508924329089806344,sdja3,,,40,0,en,Twitter for iPhone,,,False
43,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:36:46,1508921129758752768,SciBeh,,,40,0,en,Twitter Web App,,,False
44,"RT @JimmyJoeYam: Give press secretary #JenPsaki some credit.

She got fake #COVID19 twice to avoid going on a foreign trip with #Biden.

Sh…",2022-03-29 21:31:24,1508919777993105417,Musclecar42100A,,,2,0,en,Twitter for iPhone,,,True
45,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:26:54,1508918649154949125,FriendsOfSciMed,,,40,0,en,Twitter Web App,,,False
